CPU,Disk,Network
0.134,0.0,215536.0
0.134,0.0,237967.0
0.136,0.0,226021.0
0.134,0.0,227342.0
0.132,33741200.0,229714.0
0.132,365045000.0,236350.0
0.066,103459000.0,214046.0
0.134,35823600.0,231612.0
0.134,38502.4,223809.0
0.134,0.0,232056.0
0.198,0.0,217216.0
0.134,1206680.0,231403.0
0.132,0.0,224576.0
0.134,0.0,245953.0
0.066,19959800.0,229395.0
0.134,45903900.0,211109.0
0.134,433220000.0,254569.0
0.132,36547800.0,225228.0
0.066,2840990.0,233296.0
0.134,0.0,223321.0
0.134,0.0,215895.0
0.134,0.0,224845.0
0.198,0.0,236259.0
0.132,0.0,218666.0
0.134,0.0,205021.0
0.134,20056500.0,240646.0
0.134,264760000.0,233003.0
0.134,214770000.0,223752.0
0.068,36532200.0,231208.0
0.132,2728760.0,221155.0
0.134,0.0,222481.0
0.134,0.0,226754.0
0.132,0.0,195809.0
0.136,0.0,234945.0
0.134,0.0,217694.0
0.134,0.0,210745.0
0.136,0.0,232711.0
0.132,0.0,219515.0
0.066,0.0,225543.0
0.134,0.0,207794.0
0.132,0.0,242283.0
0.066,0.0,217429.0
0.134,0.0,217854.0
0.134,0.0,218013.0
0.134,0.0,227721.0
0.134,0.0,218346.0
0.134,0.0,226212.0
0.134,0.0,225118.0
0.134,0.0,213030.0
0.066,0.0,225419.0
0.132,0.0,211670.0
0.20199999999999999,20044200.0,215554.0
0.134,149194000.0,224864.0
0.132,329948000.0,230639.0
0.134,35992400.0,211698.0
0.066,2899150.0,232611.0
0.134,0.0,210801.0
0.134,0.0,218614.0
0.20199999999999999,0.0,220827.0
0.066,0.0,222739.0
0.2,0.0,225115.0
0.134,0.0,214818.0
0.066,0.0,226548.0
0.132,0.0,209534.0
0.134,0.0,247671.0
0.134,0.0,216768.0
0.136,0.0,232546.0
0.134,0.0,222530.0
0.132,0.0,215330.0
0.068,0.0,228582.0
0.134,0.0,228257.0
0.134,0.0,216318.0
0.134,0.0,214953.0
0.134,0.0,236142.0
0.066,0.0,222721.0
0.134,0.0,219701.0
0.134,0.0,240185.0
0.134,0.0,225975.0
0.134,0.0,219542.0
0.132,0.0,212952.0
0.066,0.0,224379.0
0.132,0.0,223526.0
0.132,0.0,219573.0
0.134,0.0,213750.0
0.066,0.0,232481.0
0.134,0.0,211585.0
0.134,0.0,231740.0
0.134,1173090.0,216364.0
0.066,17203.2,235890.0
0.2,0.0,216842.0
0.066,0.0,219491.0
0.134,0.0,225915.0
0.134,0.0,214281.0
0.132,0.0,227195.0
0.134,0.0,219327.0
0.134,0.0,224325.0
0.198,0.0,212904.0
0.066,0.0,229117.0
1.534,0.0,217353.0
0.066,0.0,231698.0
0.134,0.0,243017.0
0.132,0.0,208605.0
0.132,0.0,227533.0
0.134,0.0,211600.0
0.132,0.0,232384.0
0.132,0.0,209935.0
0.134,0.0,230653.0
0.134,0.0,214430.0
0.136,0.0,227685.0
0.134,0.0,230352.0
0.136,0.0,218657.0
0.066,0.0,222358.0
0.2,0.0,238251.0
0.066,0.0,215859.0
0.132,0.0,216969.0
0.136,0.0,233571.0
0.132,0.0,201094.0
0.132,0.0,230135.0
0.132,0.0,228931.0
0.132,0.0,224823.0
0.134,0.0,213915.0
0.134,0.0,237665.0
0.134,0.0,219545.0
0.134,0.0,218121.0
0.132,0.0,245153.0
0.134,0.0,208244.0
0.132,0.0,231645.0
0.132,0.0,208425.0
0.20199999999999999,0.0,231354.0
0.134,0.0,208047.0
0.132,0.0,237695.0
0.132,0.0,207193.0
0.134,0.0,214942.0
0.134,0.0,279234.0
0.134,0.0,226928.0
0.2,0.0,221287.0
0.066,0.0,244096.0
0.134,0.0,239760.0
0.132,0.0,218644.0
0.066,0.0,244452.0
0.134,0.0,221464.0
0.134,0.0,227643.0
0.20199999999999999,0.0,214474.0
0.132,0.0,229697.0
0.134,0.0,215312.0
0.134,0.0,234352.0
0.134,0.0,221010.0
0.134,0.0,220066.0
0.134,0.0,246216.0
0.068,0.0,218571.0
0.132,0.0,232530.0
0.132,0.0,220825.0
0.132,0.0,223291.0
0.20199999999999999,0.0,243912.0
0.132,0.0,233628.0
0.134,0.0,222785.0
0.134,0.0,200521.0
0.132,0.0,236415.0
0.132,0.0,219075.0
0.132,0.0,218630.0
0.132,0.0,296345.0
0.134,0.0,259292.0
0.134,0.0,213002.0
0.134,0.0,233690.0
0.134,0.0,207392.0
0.132,0.0,233650.0
0.20199999999999999,0.0,224797.0
0.132,0.0,210615.0
0.134,0.0,235548.0
0.134,0.0,227105.0
0.132,0.0,236102.0
0.068,0.0,208858.0
0.134,0.0,250642.0
0.132,0.0,217795.0
0.198,0.0,224665.0
0.134,0.0,226895.0
0.134,0.0,233444.0
0.134,0.0,221669.0
0.132,0.0,233040.0
0.198,0.0,231051.0
0.132,0.0,213399.0
0.066,0.0,237429.0
0.132,0.0,215713.0
0.134,0.0,230458.0
0.132,0.0,233414.0
0.066,0.0,220187.0
0.132,0.0,221008.0
0.132,0.0,224175.0
0.132,0.0,228607.0
0.134,0.0,220329.0
0.132,0.0,222529.0
0.20199999999999999,0.0,218033.0
0.066,0.0,227010.0
0.134,0.0,231439.0
0.134,0.0,227371.0
0.066,0.0,215278.0
0.132,0.0,250756.0
0.134,0.0,221505.0
0.134,0.0,227698.0
0.066,0.0,224500.0
0.198,0.0,225260.0
0.134,0.0,208288.0
0.134,0.0,222669.0
0.2,0.0,251471.0
0.066,0.0,205303.0
0.132,0.0,224961.0
0.134,0.0,216981.0
0.066,0.0,230024.0
0.134,0.0,238913.0
0.132,42245300.0,231211.0
0.134,455725000.0,208965.0
0.134,35401700.0,223018.0
0.132,4725150.0,224867.0
0.136,24576.0,203497.0
0.134,0.0,230220.0
0.134,0.0,218715.0
0.134,0.0,230273.0
0.134,0.0,220700.0
0.132,0.0,234867.0
0.132,0.0,220021.0
0.132,0.0,245582.0
0.066,0.0,219278.0
0.132,0.0,223509.0
0.132,0.0,219662.0
0.066,0.0,223819.0
0.134,0.0,222732.0
0.134,0.0,220370.0
0.132,0.0,230295.0
0.134,0.0,190326.0
0.066,0.0,232766.0
0.134,0.0,228579.0
0.132,0.0,234936.0
0.20199999999999999,0.0,218319.0
0.134,0.0,237351.0
0.132,0.0,213256.0
0.066,0.0,203562.0
0.20199999999999999,0.0,235412.0
0.066,46893500.0,208293.0
0.2,450927000.0,236527.0
0.132,35474600.0,212312.0
0.068,4733340.0,222683.0
0.136,20480.0,219082.0
0.134,0.0,237067.0
0.132,0.0,207151.0
0.134,0.0,240847.0
0.132,0.0,231219.0
0.134,0.0,209724.0
0.134,0.0,220675.0
0.066,0.0,211194.0
0.134,0.0,224914.0
0.2,0.0,215319.0
0.134,0.0,231972.0
0.132,0.0,204270.0
0.066,0.0,239542.0
0.134,0.0,207548.0
0.134,0.0,218401.0
0.132,0.0,228787.0
0.134,0.0,220392.0
0.132,0.0,223196.0
0.134,0.0,219502.0
0.134,0.0,234470.0
0.132,0.0,221626.0
0.134,0.0,237746.0
0.066,0.0,203785.0
0.132,0.0,231320.0
0.134,0.0,216169.0
0.134,0.0,218680.0
0.066,0.0,213803.0
0.134,0.0,234845.0
0.132,0.0,230420.0
0.066,0.0,223912.0
0.132,0.0,218506.0
0.134,0.0,207308.0
0.134,0.0,230667.0
0.134,0.0,217988.0
0.134,0.0,224789.0
0.068,0.0,213788.0
0.132,0.0,207304.0
0.132,0.0,234193.0
0.066,0.0,214056.0
0.132,0.0,236061.0
0.132,0.0,218317.0
0.068,0.0,226657.0
0.134,0.0,211031.0
0.134,0.0,224777.0
0.134,0.0,204939.0
0.134,0.0,228510.0
0.066,0.0,214208.0
0.132,0.0,218471.0
0.134,0.0,225617.0
0.134,4915.2,214467.0
0.134,0.0,225167.0
0.132,0.0,232020.0
0.132,0.0,230559.0
0.066,0.0,220409.0
0.134,0.0,235363.0
0.134,0.0,213471.0
0.134,0.0,237437.0
0.134,20607800.0,222478.0
0.134,51311400.0,215784.0
0.134,430630000.0,237372.0
0.066,36677200.0,225358.0
0.134,3144090.0,232634.0
0.136,7372.8,209563.0
0.136,0.0,249989.0
0.134,0.0,213588.0
0.068,0.0,226904.0
0.134,0.0,227195.0
0.136,0.0,213815.0
0.134,0.0,220300.0
0.134,0.0,231306.0
0.266,0.0,231631.0
0.198,0.0,218549.0
0.264,0.0,237681.0
0.2,0.0,222988.0
0.134,0.0,217443.0
0.066,0.0,231922.0
0.134,0.0,230459.0
0.132,0.0,219506.0
0.134,46959800.0,233843.0
0.066,451917000.0,223904.0
0.134,33239900.0,193530.0
0.132,6451200.0,236008.0
0.132,22118.4,211791.0
2.344,0.0,229313.0
0.134,0.0,222770.0
0.066,0.0,225733.0
0.134,0.0,216521.0
0.066,0.0,242060.0
0.132,0.0,228373.0
0.134,42207600.0,222707.0
0.132,455982000.0,234527.0
0.132,33455300.0,204375.0
0.134,6453660.0,230964.0
0.134,22937.6,199193.0
0.132,0.0,228854.0
0.134,0.0,217702.0
0.066,0.0,228305.0
0.32799999999999996,0.0,217834.0
0.132,0.0,228929.0
0.066,0.0,235861.0
0.134,0.0,235661.0
0.134,0.0,216595.0
0.132,0.0,215446.0
0.066,0.0,219810.0
0.134,0.0,217357.0
0.136,0.0,232667.0
0.132,0.0,223225.0
0.134,0.0,212934.0
0.066,0.0,221356.0
0.132,0.0,230536.0
0.066,0.0,217552.0
0.134,0.0,240604.0
0.132,0.0,222002.0
0.066,0.0,203429.0
0.132,0.0,238662.0
0.134,0.0,210955.0
0.066,0.0,229404.0
0.134,0.0,220710.0
0.132,0.0,234863.0
0.134,0.0,211733.0
0.066,0.0,239246.0
0.134,0.0,199820.0
0.134,0.0,232564.0
0.134,0.0,237756.0
0.068,0.0,214582.0
0.134,0.0,219875.0
0.134,0.0,232667.0
0.066,0.0,219045.0
0.134,0.0,217815.0
0.134,36162800.0,239488.0
0.134,361499000.0,210913.0
0.068,105600000.0,235752.0
0.134,34970000.0,220144.0
0.198,1266480.0,222714.0
0.066,0.0,217981.0
0.134,0.0,233239.0
0.066,0.0,211171.0
0.134,0.0,217719.0
0.134,0.0,231845.0
0.066,0.0,217345.0
0.132,0.0,230717.0
0.132,0.0,220652.0
0.134,0.0,226478.0
0.136,0.0,214581.0
0.134,0.0,233765.0
0.068,0.0,217443.0
0.134,0.0,234769.0
0.132,0.0,229150.0
0.068,0.0,224187.0
0.134,0.0,222623.0
1.5319999999999998,0.0,211101.0
0.132,0.0,234621.0
0.066,0.0,212188.0
0.136,0.0,231987.0
0.134,0.0,228616.0
0.134,0.0,243865.0
0.068,0.0,223262.0
0.134,0.0,218520.0
0.132,0.0,230067.0
0.068,0.0,238806.0
0.134,0.0,228993.0
0.066,0.0,202095.0
0.134,0.0,219335.0
0.132,0.0,224419.0
0.134,0.0,229002.0
0.134,0.0,216234.0
0.066,0.0,229161.0
0.134,0.0,222884.0
0.136,0.0,218339.0
0.134,0.0,229586.0
0.068,0.0,217489.0
0.134,19981100.0,246252.0
0.066,50824000.0,219603.0
0.134,428337000.0,230688.0
0.134,36388000.0,220755.0
0.136,3108860.0,257105.0
0.066,8192.0,211141.0
0.134,0.0,232097.0
0.134,0.0,216798.0
0.134,0.0,223915.0
0.066,0.0,223060.0
0.132,0.0,217821.0
0.132,0.0,1246660.0
0.066,0.0,555224.0
0.2,0.0,220550.0
0.066,0.0,217106.0
0.134,0.0,231583.0
0.134,0.0,244629.0
0.066,0.0,221488.0
0.20199999999999999,0.0,221274.0
0.134,0.0,237482.0
0.066,0.0,211282.0
0.134,0.0,228341.0
0.132,0.0,223265.0
0.132,0.0,232919.0
0.134,0.0,243507.0
0.066,0.0,226656.0
0.132,0.0,240483.0
0.134,0.0,233125.0
0.134,0.0,232987.0
0.134,0.0,242199.0
0.132,0.0,241588.0
0.132,46620700.0,247785.0
0.134,451416000.0,224782.0
0.066,35466400.0,317390.0
0.134,4967630.0,221005.0
0.068,22937.6,245830.0
0.198,0.0,246456.0
0.066,0.0,240656.0
0.134,0.0,230208.0
0.066,0.0,248762.0
0.132,0.0,233527.0
0.066,0.0,223613.0
0.20199999999999999,0.0,247728.0
0.134,0.0,223990.0
0.068,0.0,222941.0
0.134,0.0,472777.0
0.132,0.0,232671.0
0.132,0.0,233532.0
0.134,0.0,265341.0
0.134,0.0,224148.0
0.2,0.0,238968.0
0.134,0.0,226963.0
0.136,0.0,228503.0
0.134,0.0,235255.0
0.134,0.0,223164.0
0.136,0.0,237282.0
0.134,0.0,220982.0
0.134,0.0,253386.0
0.066,0.0,220454.0
0.134,0.0,247950.0
0.132,0.0,247267.0
0.066,0.0,523317.0
0.134,0.0,223712.0
0.066,0.0,232183.0
0.132,0.0,231731.0
0.134,0.0,228030.0
0.132,0.0,239739.0
0.136,0.0,215050.0
0.066,0.0,239479.0
0.134,0.0,229227.0
0.134,0.0,242070.0
0.068,0.0,235986.0
0.136,0.0,262951.0
0.134,0.0,452608.0
0.134,0.0,222134.0
0.068,0.0,247702.0
0.134,0.0,217442.0
0.066,0.0,236610.0
0.134,0.0,240383.0
0.198,0.0,235410.0
0.066,0.0,227164.0
0.132,0.0,242271.0
0.132,0.0,230253.0
0.066,0.0,235559.0
0.134,0.0,250094.0
0.134,0.0,465898.0
0.066,0.0,232394.0
0.134,0.0,234563.0
0.132,0.0,218227.0
0.066,0.0,223479.0
0.198,0.0,238666.0
0.066,20020400.0,227979.0
0.132,165515000.0,230210.0
0.134,313337000.0,233726.0
0.134,36003000.0,241911.0
0.134,3218640.0,246337.0
0.068,0.0,244864.0
0.134,0.0,438627.0
0.134,0.0,220248.0
0.132,0.0,245101.0
0.20199999999999999,0.0,229671.0
0.134,0.0,235448.0
0.132,19981100.0,232806.0
0.132,50826400.0,235012.0
0.066,428129000.0,215884.0
0.134,36438800.0,252788.0
0.134,3205530.0,224804.0
0.134,22937.6,224502.0
0.066,0.0,264987.0
0.134,0.0,451258.0
0.132,0.0,235800.0
0.134,0.0,243254.0
0.198,0.0,229459.0
0.132,0.0,230580.0
0.2,0.0,242070.0
0.132,0.0,221810.0
0.134,0.0,231370.0
0.066,0.0,232233.0
0.132,0.0,215279.0
0.134,46891800.0,242632.0
0.066,395373000.0,240926.0
0.134,90127600.0,227641.0
0.134,6660100.0,228500.0
0.134,24576.0,232254.0
0.136,0.0,222507.0
0.134,0.0,223343.0
0.132,0.0,235761.0
0.134,0.0,225191.0
0.134,0.0,223836.0
0.134,963379.0,231002.0
0.134,45935800.0,229829.0
0.132,451831000.0,237074.0
0.066,35579500.0,241653.0
0.134,4199220.0,224903.0
0.134,23756.8,220480.0
0.134,0.0,228771.0
0.136,0.0,226277.0
0.134,0.0,225054.0
0.132,0.0,231525.0
0.134,0.0,212597.0
0.134,0.0,224087.0
0.134,0.0,219026.0
0.602,17203.2,220440.0
0.332,0.0,231002.0
0.134,0.0,236595.0
0.134,0.0,236257.0
0.134,0.0,212853.0
0.134,0.0,236724.0
0.132,0.0,212383.0
0.132,0.0,230147.0
0.134,0.0,231162.0
0.132,0.0,210571.0
0.134,0.0,232926.0
0.132,0.0,226238.0
0.134,0.0,224461.0
0.134,0.0,232227.0
0.066,0.0,243381.0
0.132,0.0,218989.0
0.132,0.0,227296.0
0.134,0.0,230796.0
0.134,0.0,227592.0
0.132,0.0,221103.0
0.134,0.0,229885.0
0.134,20027000.0,231865.0
0.134,143727000.0,213354.0
0.134,335286000.0,242181.0
0.066,36121000.0,222572.0
0.134,3293180.0,228429.0
0.134,0.0,238887.0
0.134,0.0,240794.0
0.134,0.0,221107.0
0.066,0.0,228773.0
0.134,0.0,227712.0
0.134,0.0,221057.0
0.134,20042500.0,232556.0
0.134,53359400.0,221661.0
0.132,427329000.0,238932.0
0.134,36501100.0,234499.0
0.066,4354050.0,241141.0
0.134,55705.6,229250.0
0.134,0.0,250225.0
0.134,0.0,222268.0
0.134,0.0,235665.0
0.132,0.0,226112.0
0.132,0.0,221056.0
0.132,1291880.0,241260.0
0.132,49424000.0,225677.0
0.132,450091000.0,231392.0
0.132,36121000.0,220216.0
0.066,4297520.0,240334.0
0.134,25395.2,220120.0
0.136,0.0,233371.0
0.132,0.0,237971.0
0.132,0.0,233087.0
0.066,0.0,214975.0
0.134,0.0,225819.0
0.066,1236170.0,241121.0
0.132,45686800.0,221656.0
0.132,453020000.0,225515.0
0.132,35495900.0,230143.0
0.134,4298340.0,236540.0
0.066,22118.4,226047.0
0.134,0.0,235024.0
0.132,0.0,230542.0
0.066,0.0,246067.0
0.132,0.0,219551.0
0.134,0.0,222006.0
0.066,0.0,237246.0
0.134,0.0,225072.0
0.136,0.0,240154.0
0.134,0.0,218962.0
0.134,0.0,221051.0
0.134,0.0,221846.0
0.068,0.0,251849.0
0.134,0.0,210512.0
0.134,0.0,255044.0
0.132,0.0,235386.0
0.068,0.0,230449.0
0.134,0.0,246693.0
0.134,0.0,223899.0
0.066,0.0,232624.0
0.134,0.0,231555.0
0.138,0.0,236779.0
0.134,0.0,231550.0
0.134,0.0,240814.0
0.066,0.0,223730.0
0.132,0.0,238867.0
0.134,0.0,239456.0
0.134,0.0,237144.0
0.066,0.0,241165.0
0.134,0.0,225163.0
0.132,0.0,236638.0
0.066,0.0,225738.0
0.132,0.0,237894.0
0.132,0.0,229767.0
0.132,0.0,232114.0
0.134,0.0,225263.0
0.066,0.0,242151.0
0.134,0.0,231890.0
0.134,0.0,229479.0
0.2,0.0,254935.0
0.066,0.0,222448.0
0.134,0.0,238506.0
0.134,0.0,216263.0
0.134,0.0,245394.0
0.068,0.0,227018.0
0.134,0.0,238246.0
0.132,0.0,238645.0
0.132,0.0,225822.0
0.068,0.0,238081.0
0.134,0.0,222809.0
0.066,0.0,242401.0
0.134,0.0,244642.0
0.134,0.0,239347.0
0.134,0.0,225060.0
0.068,0.0,246596.0
0.134,0.0,227039.0
0.134,0.0,232027.0
0.134,0.0,229830.0
0.134,0.0,243772.0
0.132,0.0,224448.0
0.066,0.0,236807.0
0.134,0.0,231996.0
1.6,0.0,235179.0
0.132,0.0,260116.0
0.068,0.0,218799.0
0.132,0.0,238470.0
0.132,0.0,212632.0
0.132,0.0,238544.0
0.134,0.0,231342.0
0.134,0.0,241633.0
0.134,0.0,224775.0
0.066,0.0,238496.0
0.132,0.0,226101.0
0.134,0.0,228193.0
0.066,0.0,252925.0
0.134,0.0,236824.0
0.066,0.0,238951.0
0.134,0.0,230576.0
0.134,0.0,243619.0
0.132,0.0,225872.0
0.066,0.0,225646.0
0.134,0.0,229435.0
0.132,0.0,237829.0
0.134,0.0,233160.0
0.066,0.0,219419.0
0.134,0.0,240363.0
0.134,0.0,241440.0
0.134,0.0,258518.0
0.066,0.0,231983.0
0.134,0.0,234284.0
0.132,0.0,235660.0
0.066,0.0,232941.0
0.132,0.0,225574.0
0.132,0.0,227988.0
0.132,0.0,238909.0
0.132,0.0,225501.0
0.134,0.0,253822.0
0.066,0.0,219032.0
0.134,0.0,252177.0
0.134,0.0,244754.0
0.134,0.0,236433.0
0.134,0.0,220024.0
0.066,0.0,249071.0
0.134,0.0,226107.0
0.134,0.0,222206.0
0.134,0.0,243946.0
0.134,0.0,226820.0
0.066,0.0,238766.0
0.134,0.0,231590.0
0.134,0.0,248211.0
0.132,0.0,230676.0
0.066,0.0,266654.0
0.134,0.0,221579.0
0.136,0.0,247754.0
0.066,0.0,228409.0
0.134,0.0,224093.0
0.134,0.0,242373.0
0.134,0.0,238885.0
0.066,0.0,245139.0
0.132,0.0,227107.0
0.134,0.0,249106.0
0.066,0.0,240023.0
0.136,0.0,232528.0
0.134,0.0,244919.0
0.132,0.0,246012.0
0.134,0.0,217182.0
0.068,0.0,230302.0
0.132,0.0,239252.0
0.134,0.0,225584.0
0.134,0.0,241200.0
0.136,0.0,226536.0
0.134,0.0,232492.0
0.132,0.0,232544.0
0.2,0.0,242748.0
0.132,0.0,229101.0
0.132,0.0,257228.0
0.134,0.0,226354.0
0.134,0.0,228851.0
0.066,0.0,238249.0
0.134,0.0,225330.0
0.134,0.0,244219.0
0.20199999999999999,0.0,226790.0
0.066,0.0,228622.0
0.136,0.0,225627.0
0.134,0.0,244368.0
0.068,0.0,231676.0
0.136,0.0,242201.0
0.132,0.0,249542.0
0.134,0.0,214739.0
0.066,0.0,250796.0
0.134,0.0,226677.0
0.134,0.0,238762.0
0.134,0.0,223551.0
0.136,0.0,239809.0
0.134,0.0,226534.0
0.132,0.0,236720.0
0.132,0.0,232275.0
0.134,0.0,230534.0
0.134,0.0,240651.0
0.136,0.0,242795.0
0.066,0.0,232869.0
0.20199999999999999,0.0,217435.0
0.068,0.0,263174.0
0.132,0.0,239831.0
0.134,0.0,290757.0
0.134,0.0,277197.0
0.134,0.0,305342.0
0.066,0.0,259767.0
0.134,0.0,247117.0
0.134,0.0,239788.0
0.066,0.0,254682.0
0.134,0.0,248504.0
0.134,0.0,227133.0
0.132,0.0,244855.0
0.068,0.0,230209.0
0.134,0.0,261533.0
0.132,0.0,237217.0
0.134,0.0,239987.0
0.134,0.0,220543.0
0.132,0.0,244705.0
0.066,0.0,240663.0
0.134,0.0,224464.0
0.136,0.0,251203.0
0.066,0.0,240935.0
0.134,0.0,234906.0
0.134,0.0,224199.0
0.132,0.0,261335.0
0.132,0.0,211402.0
0.134,0.0,224337.0
0.134,0.0,229228.0
0.132,0.0,246677.0
0.132,0.0,226809.0
0.134,0.0,237540.0
0.134,0.0,233857.0
0.134,0.0,238302.0
0.134,0.0,242084.0
1.732,0.0,42.0
1.732,0.0,94.8
1.96,0.0,42.0
1.732,0.0,68.4
1.706,0.0,68.4
1.734,0.0,86.4
1.766,0.0,68.4
1.766,0.0,42.0
2.026,0.0,112.8
1.7619999999999998,0.0,68.4
1.704,0.0,42.0
1.834,0.0,86.4
1.8319999999999999,0.0,42.0
1.8259999999999998,0.0,68.4
1.9080000000000001,0.0,42.0
1.798,0.0,104.4
1.732,0.0,68.4
1.8019999999999998,0.0,42.0
1.764,0.0,104.4
1.86,0.0,42.0
1.9980000000000002,0.0,68.4
1.7719999999999998,0.0,68.4
1.734,0.0,86.4
1.766,0.0,68.4
1.76,0.0,42.0
1.7380000000000002,0.0,112.8
1.93,0.0,150.6
1.8,0.0,42.0
1.732,0.0,112.8
1.766,0.0,50.4
1.798,0.0,68.4
1.8,0.0,42.0
1.99,0.0,112.8
1.7380000000000002,0.0,68.4
1.76,0.0,42.0
1.7719999999999998,0.0,112.8
1.764,0.0,42.0
1.732,0.0,68.4
2.0,0.0,68.4
1.7,0.0,78.0
1.798,0.0,60.0
1.732,0.0,42.0
1.764,0.0,112.8
1.7619999999999998,0.0,42.0
1.97,0.0,60.0
1.7280000000000002,0.0,68.4
1.806,0.0,86.4
1.8,0.0,68.4
1.86,0.0,42.0
1.7380000000000002,0.0,112.8
1.992,0.0,68.4
1.702,0.0,42.0
1.766,0.0,112.8
1.76,0.0,42.0
1.8319999999999999,0.0,68.4
1.774,0.0,68.4
1.9980000000000002,0.0,86.4
1.7919999999999998,0.0,68.4
1.798,0.0,42.0
1.838,0.0,94.8
1.798,0.0,42.0
1.764,0.0,68.4
2.032,0.0,68.4
1.83,0.0,86.4
1.766,0.0,68.4
1.954,0.0,42.0
1.702,0.0,104.4
1.8659999999999999,0.0,68.4
1.966,0.0,42.0
1.83,321536.0,112.8
1.76,71680.0,42.0
1.8359999999999999,0.0,76.8
1.766,0.0,42.0
1.8259999999999998,0.0,112.8
1.9040000000000001,0.0,68.4
1.83,0.0,42.0
1.732,0.0,112.8
1.8259999999999998,0.0,42.0
1.704,0.0,68.4
1.766,1932290.0,68.4
1.9580000000000002,33723400.0,86.4
1.764,466666000.0,68.4
1.768,4035580.0,42.0
1.7719999999999998,2427900.0,112.8
1.788,43008.0,42.0
1.67,0.0,60.0
1.8659999999999999,0.0,68.4
1.732,0.0,86.4
1.726,0.0,68.4
1.706,0.0,42.0
1.834,0.0,112.8
1.734,0.0,68.4
1.9680000000000002,0.0,42.0
1.966,0.0,112.8
2.0580000000000003,0.0,42.0
1.838,0.0,68.4
1.966,0.0,68.4
1.932,0.0,86.4
2.162,0.0,68.4
1.926,0.0,42.0
1.9680000000000002,0.0,112.8
1.932,0.0,42.0
2.006,0.0,68.4
1.992,0.0,68.4
2.0340000000000003,0.0,94.8
1.704,0.0,68.4
1.834,0.0,42.0
1.732,0.0,94.8
1.824,0.0,68.4
1.704,0.0,42.0
1.966,0.0,94.8
1.766,0.0,42.0
1.8,0.0,68.4
1.764,0.0,42.0
1.858,0.0,104.4
1.84,0.0,68.4
2.0,0.0,42.0
1.8,0.0,112.8
1.76,0.0,42.0
1.806,0.0,68.4
1.766,0.0,68.4
1.8,0.0,86.4
1.966,0.0,68.4
1.796,0.0,42.0
1.798,0.0,112.8
1.794,0.0,60.0
1.84,0.0,50.4
1.766,0.0,94.8
1.962,0.0,60.0
1.766,0.0,68.4
1.756,0.0,42.0
1.7380000000000002,0.0,112.8
1.7280000000000002,0.0,60.0
1.8319999999999999,0.0,42.0
2.0,0.0,112.8
1.7,0.0,42.0
1.774,0.0,68.4
1.8,0.0,68.4
1.732,0.0,86.4
1.8,0.0,68.4
2.06,0.0,42.0
1.798,0.0,112.8
1.764,0.0,42.0
1.67,0.0,76.8
1.86,0.0,68.4
1.83,0.0,86.4
1.942,0.0,68.4
1.766,0.0,42.0
1.766,0.0,112.8
1.76,0.0,68.4
1.838,0.0,42.0
1.86,0.0,112.8
1.9040000000000001,0.0,42.0
1.7619999999999998,0.0,68.4
1.86,0.0,42.0
1.7380000000000002,0.0,86.4
2.4659999999999997,0.0,68.4
1.8,0.0,42.0
1.966,0.0,104.4
1.734,0.0,42.0
1.798,0.0,68.4
1.76,0.0,150.6
1.77,0.0,86.4
1.8259999999999998,0.0,68.4
1.94,0.0,42.0
1.766,0.0,112.8
1.8,0.0,68.4
1.794,0.0,42.0
1.798,0.0,94.8
1.7719999999999998,0.0,68.4
2.032,0.0,68.4
1.798,0.0,42.0
1.8319999999999999,0.0,112.8
1.796,0.0,68.4
1.798,0.0,42.0
1.7919999999999998,0.0,112.8
2.102,0.0,42.0
1.7380000000000002,0.0,60.0
1.768,0.0,68.4
1.8880000000000001,0.0,86.4
1.702,0.0,68.4
1.9580000000000002,0.0,42.0
1.8659999999999999,0.0,112.8
1.734,0.0,42.0
1.766,0.0,68.4
1.824,0.0,68.4
1.7380000000000002,0.0,86.4
1.7919999999999998,0.0,68.4
2.036,0.0,42.0
1.73,0.0,112.8
1.7380000000000002,0.0,68.4
1.794,0.0,42.0
1.7380000000000002,0.0,121.2
1.796,0.0,42.0
1.926,0.0,68.4
1.8659999999999999,0.0,42.0
1.732,0.0,112.8
1.8,0.0,68.4
1.7719999999999998,0.0,42.0
1.89,0.0,112.8
1.9,0.0,42.0
1.8,0.0,68.4
1.768,0.0,58.8
1.858,0.0,68.4
1.7380000000000002,0.0,68.4
1.8,0.0,42.0
1.962,0.0,112.8
1.824,0.0,68.4
1.7719999999999998,0.0,42.0
1.766,0.0,94.8
1.8319999999999999,0.0,60.0
1.8219999999999998,0.0,68.4
1.9380000000000002,0.0,42.0
1.7919999999999998,0.0,112.8
1.83,0.0,68.4
1.704,0.0,42.0
1.8,0.0,112.8
1.76,0.0,42.0
2.008,0.0,68.4
1.76,0.0,68.4
1.8019999999999998,0.0,86.4
1.756,0.0,76.8
1.838,0.0,42.0
1.768,0.0,112.8
2.026,0.0,42.0
1.798,0.0,60.0
1.764,0.0,68.4
1.774,0.0,86.4
1.858,0.0,68.4
1.73,0.0,42.0
1.8719999999999999,0.0,94.8
1.758,0.0,68.4
1.828,0.0,42.0
2.0980000000000003,0.0,112.8
1.706,0.0,42.0
1.858,0.0,68.4
1.874,0.0,42.0
1.764,0.0,104.4
1.76,0.0,68.4
1.706,0.0,42.0
